game,num_bots,is_bot,win,payoff,is_resistance,role,resistance_win,res_bots,spy_bots,seat
d9a0dbc9,5,True,False,-1.0,True,Resistance,False,3,2,2
d9a0dbc9,5,True,False,-1.0,True,Merlin,False,3,2,3
d9a0dbc9,5,True,True,1.5,False,Spy,False,3,2,4
a9085e54,5,True,False,-1.5,False,Assassin,True,3,2,0
a9085e54,5,True,True,1.0,True,Resistance,True,3,2,1
a9085e54,5,True,True,1.0,True,Resistance,True,3,2,2
a9085e54,5,True,False,-1.5,False,Spy,True,3,2,3
a9085e54,5,True,True,1.0,True,Merlin,True,3,2,4
5ceae81d,5,True,False,-1.5,False,Assassin,True,3,2,0
5ceae81d,5,True,False,-1.5,False,Spy,True,3,2,1
5ceae81d,5,True,True,1.0,True,Merlin,True,3,2,2
5ceae81d,5,True,True,1.0,True,Resistance,True,3,2,3
5ceae81d,5,True,True,1.0,True,Resistance,True,3,2,4
e433fd31,5,True,False,-1.5,False,Assassin,True,3,2,0
e433fd31,5,True,False,-1.5,False,Spy,True,3,2,1
e433fd31,5,True,True,1.0,True,Resistance,True,3,2,2
e433fd31,5,True,True,1.0,True,Merlin,True,3,2,3
e433fd31,5,True,True,1.0,True,Resistance,True,3,2,4
a6bffd43,5,True,True,1.5,False,Assassin,False,3,2,0
a6bffd43,5,True,True,1.5,False,Spy,False,3,2,1
a6bffd43,5,True,False,-1.0,True,Resistance,False,3,2,2
a6bffd43,5,True,False,-1.0,True,Resistance,False,3,2,3
a6bffd43,5,True,False,-1.0,True,Merlin,False,3,2,4
02673c02,5,True,True,1.5,False,Spy,False,3,2,0
02673c02,5,True,False,-1.0,True,Merlin,False,3,2,1
02673c02,5,True,False,-1.0,True,Resistance,False,3,2,2
02673c02,5,True,True,1.5,False,Assassin,False,3,2,3
02673c02,5,True,False,-1.0,True,Resistance,False,3,2,4
df86dd87,5,True,True,1.5,False,Spy,False,3,2,0
df86dd87,5,True,False,-1.0,True,Merlin,False,3,2,1
df86dd87,5,True,False,-1.0,True,Resistance,False,3,2,2
df86dd87,5,True,False,-1.0,True,Resistance,False,3,2,3
df86dd87,5,True,True,1.5,False,Assassin,False,3,2,4
f59e479a,5,True,True,1.5,False,Spy,False,3,2,0
f59e479a,5,True,False,-1.0,True,Merlin,False,3,2,1
f59e479a,5,True,True,1.5,False,Assassin,False,3,2,2
f59e479a,5,True,False,-1.0,True,Resistance,False,3,2,3
f59e479a,5,True,False,-1.0,True,Resistance,False,3,2,4
06de7e64,5,True,True,1.5,False,Spy,False,3,2,0
06de7e64,5,True,False,-1.0,True,Resistance,False,3,2,1
06de7e64,5,True,False,-1.0,True,Merlin,False,3,2,2
06de7e64,5,True,True,1.5,False,Assassin,False,3,2,3
06de7e64,5,True,False,-1.0,True,Resistance,False,3,2,4
5201bbb7,5,True,True,1.5,False,Spy,False,3,2,0
5201bbb7,5,True,False,-1.0,True,Resistance,False,3,2,1
5201bbb7,5,True,False,-1.0,True,Merlin,False,3,2,2
5201bbb7,5,True,False,-1.0,True,Resistance,False,3,2,3
5201bbb7,5,True,True,1.5,False,Assassin,False,3,2,4
15ce77ae,5,True,True,1.5,False,Spy,False,3,2,0
15ce77ae,5,True,False,-1.0,True,Resistance,False,3,2,1
15ce77ae,5,True,True,1.5,False,Assassin,False,3,2,2
15ce77ae,5,True,False,-1.0,True,Merlin,False,3,2,3
15ce77ae,5,True,False,-1.0,True,Resistance,False,3,2,4
b1acd4ca,5,True,False,-1.5,False,Spy,True,3,2,0
b1acd4ca,5,True,True,1.0,True,Resistance,True,3,2,1
b1acd4ca,5,True,False,-1.5,False,Assassin,True,3,2,2
b1acd4ca,5,True,True,1.0,True,Resistance,True,3,2,3
b1acd4ca,5,True,True,1.0,True,Merlin,True,3,2,4
c0f50f87,5,True,False,-1.5,False,Spy,True,3,2,0
c0f50f87,5,True,True,1.0,True,Resistance,True,3,2,1
c0f50f87,5,True,True,1.0,True,Resistance,True,3,2,2
c0f50f87,5,True,True,1.0,True,Merlin,True,3,2,3
c0f50f87,5,True,False,-1.5,False,Assassin,True,3,2,4
4236e83f,5,True,True,1.5,False,Spy,False,3,2,0
4236e83f,5,True,False,-1.0,True,Resistance,False,3,2,1
4236e83f,5,True,False,-1.0,True,Resistance,False,3,2,2
4236e83f,5,True,True,1.5,False,Assassin,False,3,2,3
4236e83f,5,True,False,-1.0,True,Merlin,False,3,2,4
f185eb67,5,True,True,1.5,False,Spy,False,3,2,0
f185eb67,5,True,True,1.5,False,Assassin,False,3,2,1
f185eb67,5,True,False,-1.0,True,Merlin,False,3,2,2
f185eb67,5,True,False,-1.0,True,Resistance,False,3,2,3
